"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig"
"DDB_G0267484",161.825595611384,0.101719648536814,0.112350725098274,0.976617293918155,0.328758654137215,0.697232135726331,"not sig."
"DDB_G0267486",473.34646492101,-0.0256869914797773,0.119255247080801,-0.160892316944076,0.872178213660029,0.962342948050821,"not sig."
"DDB_G0267488",35.390813646585,-0.0486115340948919,0.12350286635904,-0.331586426463183,0.740201570358157,0.918018700932107,"not sig."
"DDB_G0267490",108.747320427046,-0.35602314966211,0.126445338443429,-2.26227098727007,0.023680665792182,0.244113248442768,"not sig."
"DDB_G0267492",1125.96491205852,0.196982173409622,0.10242356439307,2.06246419209233,0.0391635632932114,0.30573718547836,"not sig."
"DDB_G0267494",9.45551937177313,0.0448891812076,0.114043073841019,0.260323007776835,0.794614626607602,0.939890772673308,"not sig."
"DDB_G0267496",1697.10305208746,-0.174824202391751,0.102120618864347,-1.70122809677878,0.0889001638090488,0.431705134965301,"not sig."
"DDB_G0267498",29.7935861262407,0.073683070409594,0.123113812997858,0.683951777788936,0.494005616735587,0.80635486020962,"not sig."
"DDB_G0267500",1398.85056391796,0.0502185850371703,0.113697160752595,0.435032189055373,0.663539062987823,0.885285101525236,"not sig."
"DDB_G0267502",652.148548600335,0.260049308443665,0.0953715405155791,2.79315671824178,0.00521963971189138,0.117658176931032,"not sig."
"DDB_G0267504",635.792027926886,0.241788895478977,0.0971076059939968,2.44753616862785,0.0143836687917361,0.201667933574856,"not sig."
"DDB_G0267508",2865.01724266762,0.0404571824772657,0.108955803204196,0.260700069167754,0.7943238127128,0.939890772673308,"not sig."
"DDB_G0267510",76.9524732647364,0.0227551336170661,0.126199111367606,0.312148244015068,0.754927863474414,0.923517499194245,"not sig."
"DDB_G0267512",818.603201425055,0.170588839510661,0.0957446164150429,1.70121786847592,0.0889020837366869,0.431705134965301,"not sig."
"DDB_G0267514",846.493225492119,0.0336717713060103,0.074880597812076,0.420203750992925,0.674336614801645,0.889619056442018,"not sig."
"DDB_G0267516",456.841439863239,0.0729063805679099,0.10656120558633,0.763298919023904,0.445285146617593,0.778070545010557,"not sig."
"DDB_G0267522",16.7912401305661,-0.11578942594303,0.119670626214865,-1.33350601520196,0.182365802840008,0.569908921689661,"not sig."
"DDB_G0267524",4891.43489800962,-0.0448347108781268,0.085325235858732,-0.532399668647343,0.594449214627761,0.85787343446634,"not sig."
"DDB_G0267526",1431.06261151082,-0.216784969717543,0.0957988615046354,-2.30988498487706,0.0208945225675481,0.233920470308505,"not sig."
"DDB_G0267528",8338.04635267546,0.112414152507807,0.092690649337914,1.39252203003584,0.163764375298847,0.547252022754009,"not sig."
"DDB_G0267530",3757.62315419539,0.0617937836472733,0.105609073526195,0.614333120574926,0.538995220407143,0.830789761715581,"not sig."
"DDB_G0267534",1779.16806984341,0.0375955888791633,0.0842236921793792,0.372427659903529,0.709574463078752,0.903577967965452,"not sig."
"DDB_G0267536",2699.31354713098,0.0751335614571939,0.0858730245782552,0.813501717699796,0.415930461862246,0.758773210104164,"not sig."
"DDB_G0267538",769.632271810039,0.175993321588849,0.0888530448787942,2.06217255349724,0.0391913107855839,0.30573718547836,"not sig."
"DDB_G0267540",388.587471397868,0.10281454336353,0.0961937818506224,1.12437469824623,0.260854101154355,0.64281727076187,"not sig."
"DDB_G0267546",110.709919387553,0.0712471619702798,0.119124306707007,0.768822871568207,0.441998469304874,0.775595918747659,"not sig."
"DDB_G0267548",291.136345602218,0.0016358993502788,0.0973971761555902,-0.0578305214029347,0.953883626290968,0.988154169167741,"not sig."
"DDB_G0267552",3138.13772151345,0.0771878905043924,0.0990455637788914,0.703995085788755,0.481435833972196,0.799128642232123,"not sig."
"DDB_G0267554",24.5996169136721,0.0163630406423172,0.122699550051017,0.0409523561691906,0.967333878240044,0.991226241765078,"not sig."
"DDB_G0267556",582.528666101841,0.000349082438891663,0.108443415838093,-0.112343921943252,0.910550717533598,0.976053892954924,"not sig."
"DDB_G0267560",1261.39662714645,-0.0162331272929488,0.0844947680372441,-0.159415423759153,0.873341587899388,0.962616840818474,"not sig."
"DDB_G0267562",23.0952112955058,-0.0302899873484669,0.122610015948334,-0.897624446172675,0.369385801562255,0.726660500195197,"not sig."
"DDB_G0267564",7.85998963313927,0.00244094743970682,0.0869180056721166,0.550969755315578,0.581654407778878,0.851977469348962,"not sig."
"DDB_G0267568",1654.154057507,-0.121953071522325,0.10125588838598,-1.29798390369486,0.194292866182384,0.581484498679023,"not sig."
"DDB_G0267570",273.56546490395,-0.316522903776347,0.10800018336297,-3.1875685842081,0.0014347442758705,0.0548654594879888,"FDR 0.1"
"DDB_G0267572",436.009649774323,-0.151224266627676,0.106249315948642,-1.51705919676817,0.129251738891511,0.49400196222704,"not sig."
"DDB_G0267574",146.561776208997,-0.149689389565038,0.124376806132962,-0.997008199925852,0.318760529770736,0.692003790149493,"not sig."
"DDB_G0267576",9.88684940625031,0.0229784802123796,0.101068630263231,-0.00312017026442542,0.997510468358396,0.998980758206436,"not sig."
"DDB_G0267582",1055.48057385633,-0.0541980876240662,0.117638268190553,-0.47110366391576,0.637566708796916,0.872763687935386,"not sig."
"DDB_G0267584",176.821636451221,0.0229069921002133,0.113891724500719,0.268019827815648,0.788684056524397,0.938272012366115,"not sig."
"DDB_G0267586",156.274502090917,-0.0995342745029928,0.122042674705958,-0.871242892308647,0.383621544676285,0.735146567670996,"not sig."
"DDB_G0267588",2316.0094128129,0.100650923354004,0.0941834838377338,1.07655889912763,0.281677374370594,0.658942256465788,"not sig."
"DDB_G0267590",1774.23754939169,0.0729958042036858,0.106614628911595,0.741682110694521,0.458279961074122,0.785174562576957,"not sig."
"DDB_G0267592",2098.78253578613,-0.192541612520426,0.111248629838657,-1.4436416475592,0.148839803365356,0.525329096179427,"not sig."
"DDB_G0267594",175.272490451719,-0.14886416142345,0.118690715317625,-1.10770505922109,0.26798921371829,0.648322556756967,"not sig."
"DDB_G0267596",103.305444226335,0.226522917191357,0.117664206367907,2.02517882489133,0.0428490051872533,0.315851745553737,"not sig."
"DDB_G0267598",99.6973984679124,0.00454795111555189,0.124658342423233,-0.0279419853417119,0.977708422043873,0.993660570915183,"not sig."
"DDB_G0267602",19.364247324149,0.286730067464976,0.111486407261028,3.16991263614892,0.00152484777238865,0.0553011458786285,"FDR 0.1"
"DDB_G0267604",983.734270179821,0.131493565059111,0.112696842085097,1.02807186683222,0.303916023169131,0.681110917247205,"not sig."
"DDB_G0267606",255.081367107875,-0.356722686420162,0.11852951207252,-3.10744659770382,0.00188711076573131,0.0629162869954347,"FDR 0.1"
"DDB_G0267608",115.608075617017,-0.216745986921581,0.118079815116486,-2.04498219011514,0.0408566139812882,0.309841979635048,"not sig."
"DDB_G0267612",46.6901483829218,0.0299492919577988,0.116189555295041,-0.709244713966192,0.478172630145423,0.796829039588317,"not sig."
"DDB_G0267614",143.1295388623,0.259000074819024,0.114155099007997,0.875797888871139,0.381139917952491,0.732995702681169,"not sig."
"DDB_G0267616",292.519336868072,0.0207812965854797,0.124821714242851,0.249654778317176,0.802854332585719,0.942264655159804,"not sig."
"DDB_G0267622",38.4072476688974,-0.154932215487703,0.124465718657679,-1.24668477179407,0.212513104687897,0.59693870370163,"not sig."
"DDB_G0267624",55.3021297375445,0.0780573215439549,0.12547153147037,0.678128943956995,0.497689940355518,0.808732214359676,"not sig."
"DDB_G0267630",357.567453382815,-0.220699801516386,0.119510022646643,-1.63914116058112,0.101183864517566,0.453161544710941,"not sig."
"DDB_G0267636",97.2223987593347,-0.244652075222398,0.11891912326507,-1.72851118813089,0.0838966169226777,0.420255613314334,"not sig."
"DDB_G0267638",2321.80567984929,-0.0234546433303097,0.0932798607195977,-0.33784398239254,0.735480763418293,0.916515233411859,"not sig."
"DDB_G0267642",11.5755815792793,-0.0627427265733325,0.0972493415935511,-1.07129354278011,0.284037462322434,0.661079775399619,"not sig."
"DDB_G0267644",193.409411672131,-0.122591506923547,0.12557495214084,-0.740742269748655,0.45884972466943,0.785279730138958,"not sig."
"DDB_G0267646",6.96139192811853,0.0377297107283393,0.0900004600884985,0.419988797726004,0.674493637260829,NA,NA
"DDB_G0267648",280.260266559235,0.151600488297635,0.103384956977137,1.59574252290195,0.110546290576234,0.463544568911651,"not sig."
"DDB_G0267650",126.195115901331,-0.0596315858296758,0.127073179283664,-0.208074840354837,0.835170531706016,0.951696577031509,"not sig."
"DDB_G0267656",166.17459906999,0.106681134752952,0.109673952940113,1.00200081345071,0.316343199972061,0.690626225109799,"not sig."
"DDB_G0267658",6.85740798001249,0.0742144983839921,0.101775220121532,0.500826667489619,0.616493115879012,NA,NA
"DDB_G0267662",18.8586321660891,-0.0887399668674773,0.119497543933694,-0.620367135227488,0.535016104394148,0.829037625939896,"not sig."
"DDB_G0267666",388.632163568145,0.172689590829096,0.100302180351756,1.52048783498171,0.128388413877106,0.492620903670477,"not sig."
"DDB_G0267668",68.2190126838485,-0.174878527706239,0.12618373665996,-1.47998957755333,0.138876028132795,0.508630336428909,"not sig."
"DDB_G0267670",1074.87767681916,-0.024263666848649,0.115209874997858,-0.554656873397407,0.579129379861584,0.850710304171111,"not sig."
"DDB_G0267674",2110.63446296305,-0.0874898025928784,0.0740196657771858,-1.20802609387806,0.227037225514029,0.609482884091937,"not sig."
"DDB_G0267676",23.5490713028549,0.0242395994519592,0.115455858472105,0.706407610976497,0.479934689123801,0.797935424460109,"not sig."
"DDB_G0267680",87.5379512075929,-0.108318570859414,0.125448645780362,-0.965959635924836,0.33406437917085,0.700716454997463,"not sig."
"DDB_G0267682",113.562040372482,-0.0522850893551153,0.114148799015967,-0.449957669870114,0.652740963172833,0.878648343696852,"not sig."
"DDB_G0267686",348.084665661639,-0.030914682049082,0.101483922666539,-0.249120737503563,0.803267388832871,0.942264655159804,"not sig."
"DDB_G0267688",267.785995234835,-0.0793502334684081,0.112417272047502,-0.657281779035435,0.510999750275333,0.814962394800793,"not sig."
"DDB_G0267690",1056.52395712645,-0.0233566559530416,0.0962412255590986,-0.199293741665028,0.842032974412092,0.953285069613484,"not sig."
"DDB_G0267698",55.5961728006125,0.0326471335952278,0.126998197611835,0.357548325163827,0.720681355497037,0.909489616587661,"not sig."
"DDB_G0267704",3334.30780304537,-0.0712413519286338,0.0990600231062402,-0.814877949702567,0.415142176082276,0.757843435532745,"not sig."
"DDB_G0267706",154.589170740232,-0.0208244420087734,0.11070924759528,-0.454287429953192,0.649621962172791,0.878476589614396,"not sig."
"DDB_G0267708",45.316384943712,-0.193007458159863,0.125582339051396,-1.82668383905319,0.0677473195174549,0.38470294172751,"not sig."
"DDB_G0267710",31.6165189100959,0.301102756292739,0.126836447341709,1.95168259420907,0.0509759003674174,0.338456751015562,"not sig."
"DDB_G0267712",4847.70816286319,-0.022568379921447,0.084138968714651,-0.286402374271916,0.774569956428593,0.932140187011917,"not sig."
"DDB_G0267714",953.527625769841,-0.167078704010004,0.117495980347322,-1.65223757086266,0.0984861301985523,0.449129766280056,"not sig."
"DDB_G0267718",37.0445699526771,0.0408698271811573,0.126178627220302,0.215172483393415,0.829632843525437,0.950560902462423,"not sig."
"DDB_G0267720",17.1326556286753,-0.16304413163739,0.118399800871749,-2.50267724196179,0.0123257891510247,0.189057217053311,"not sig."
"DDB_G0267722",143.049800983293,-0.194529139295024,0.126333663282759,-1.48254578783235,0.138195129748574,0.508243400940369,"not sig."
"DDB_G0267726",1157.45114891281,-0.0742235230747283,0.103017574609311,-1.15136475585885,0.249582206862956,0.632678101274221,"not sig."
"DDB_G0267728",113.851272688275,0.177683259969657,0.123445448703554,0.722562793423419,0.469948533813309,0.793601437974257,"not sig."
"DDB_G0267730",2351.64813616217,0.10932079234825,0.0814482749703878,1.40539598209923,0.159903560857218,0.540914706149382,"not sig."
"DDB_G0267732",140.064725105808,-0.0130421393135073,0.112721038747618,-0.00708702026124064,0.994345423285825,0.998014594589462,"not sig."
"DDB_G0267734",1420.90498662413,-0.35907087330829,0.115351467323875,-3.07892374826186,0.00207749847575599,0.0665413423270769,"FDR 0.1"
"DDB_G0267744",38.3476477606344,-0.346733482890334,0.126387977658444,-2.45211866154155,0.0142017820354677,0.200149467028352,"not sig."
"DDB_G0267748",1010.48827672953,0.0608182283269775,0.0897979624424805,0.637081857566513,0.524071525340312,0.823549346089957,"not sig."
"DDB_G0267750",44.259205623205,-0.190541773158028,0.127410663049668,-1.53687553543864,0.124323791508732,0.484912853905477,"not sig."
"DDB_G0267754",21.3421003211599,-0.228584485027621,0.12218336783132,-1.90277006080523,0.0570705554483882,0.357994338202042,"not sig."
"DDB_G0267758",15.0767500870968,-0.0968313470296265,0.119164719115558,-0.798879157062731,0.424360485728593,0.763086049915515,"not sig."
"DDB_G0267760",327.539796813332,-0.0912288285638394,0.121204955778305,-0.501997545491259,0.615669247544078,0.864384506700018,"not sig."
"DDB_G0267766",497.051790206579,0.0819304101610326,0.126222490047474,0.698054933997289,0.485142840016102,0.801856506893131,"not sig."
"DDB_G0267768",2056.66883305684,0.00286841302012088,0.0894636562260604,-0.0972839106593851,0.922500932824044,0.979503708913956,"not sig."
"DDB_G0267774",206.916025254029,0.0881660340561674,0.118580001161412,0.946044744052823,0.344125765070652,0.70808014693557,"not sig."
"DDB_G0267776",1776.81921040902,0.121564761508158,0.101618765991602,1.33470529078034,0.181972821269565,0.569151433044462,"not sig."
"DDB_G0267784",13.7845201799949,-0.0932594739075805,0.111565115473971,-0.829876670789384,0.406608516199559,0.751171721120307,"not sig."
"DDB_G0267786",1048.96554120114,0.112464167515483,0.122545839673416,1.37514492452369,0.1690865190217,0.553670142542966,"not sig."
"DDB_G0267788",344.459457562728,-0.101215185442563,0.0972336324742843,-1.05769091823653,0.290196377008299,0.66785863101757,"not sig."
"DDB_G0267794",2129.44862573113,0.12838554440901,0.100640824644207,1.16061378463603,0.245798997078775,0.630638913407671,"not sig."
"DDB_G0267796",1554.03610757081,-0.0430037771189046,0.0893847079634407,-0.503668948541246,0.614494032265498,0.864082595775713,"not sig."
"DDB_G0267798",32.7711447229056,0.0833610067604283,0.125691857980582,0.67663299815168,0.498638837147698,0.809082967731466,"not sig."
"DDB_G0267800",34.8973336896059,0.0882353908581376,0.127065638741228,0.828850310378399,0.407189115574901,0.751712300751349,"not sig."
"DDB_G0267804",261.500629960999,0.105230247049592,0.123732818077024,1.31124740064632,0.189774192738156,0.576233715836853,"not sig."
"DDB_G0267808",23.1311373666421,0.0875316532871434,0.123965564893063,0.116870796260792,0.906962440736184,0.975914653089297,"not sig."
"DDB_G0267810",154.527990079161,0.0959018315029633,0.116192722226853,0.806840768551193,0.419758227619264,0.761774837045884,"not sig."
"DDB_G0267814",226.278520094769,-0.299574468799043,0.127126316180644,-2.0823983034295,0.037306103291587,0.299919017595419,"not sig."
"DDB_G0267816",18.3480443127341,-0.0596755983336308,0.122966217582088,-0.51538991645369,0.606280577331982,0.86189015871585,"not sig."
"DDB_G0267818",112.120390688397,0.0418489711688858,0.125430464941489,0.039476310352325,0.968510640391295,0.991226241765078,"not sig."
"DDB_G0267820",47.6390724389897,-0.0499232753483887,0.127327162702495,-0.641383437116461,0.521273591319456,0.821813410305848,"not sig."
"DDB_G0267822",584.989371151534,-0.194848875323327,0.0963980680726272,-2.0183342129545,0.0435564658350584,0.319352851067189,"not sig."
"DDB_G0267824",213.134043114982,-0.115604577437113,0.118945685665231,-0.790953875011559,0.428970908035112,0.76662343617313,"not sig."
"DDB_G0267828",116.439312596402,-0.0699388183419098,0.126395475136873,-0.418181671111401,0.675814295655964,0.890191745860876,"not sig."
"DDB_G0267830",255.763500415621,0.090356205428027,0.12075425356607,1.23163915710546,0.218083906955185,0.603023374259016,"not sig."
"DDB_G0267832",29.1855193570551,-0.199804758030167,0.125896853056338,-1.25052847026302,0.211106561871243,0.595604832544793,"not sig."
"DDB_G0267834",54.553675118244,-0.634395728061977,0.127610558734985,-4.47197818569553,7.74993346762507e-06,0.0015057013594243,"FDR 0.05"
"DDB_G0267836",31.2450845713954,0.0799582631516124,0.125347683737147,1.19775894399107,0.231010874734167,0.613023979782375,"not sig."
"DDB_G0267838",170.523709290496,-0.158492787001413,0.110407414887923,-1.39230231972624,0.163830869365537,0.547252022754009,"not sig."
"DDB_G0267842",20.6059416425449,0.072336322189378,0.124195394639856,0.11453026938916,0.908817452760876,0.975914653089297,"not sig."
"DDB_G0267846",166.521681291454,-0.20231642474229,0.120221457920629,-1.70600689948215,0.0880067950129693,0.430278877954362,"not sig."
"DDB_G0267848",692.772534760983,-0.260862764892657,0.09637432095009,-2.71680241196902,0.00659159461253969,0.135144251352573,"not sig."
"DDB_G0267850",10173.302581916,0.0919909096134489,0.112732856171328,0.462741575824494,0.643549613403183,0.875753687941068,"not sig."
"DDB_G0267852",100.536226769317,0.0509637154023765,0.122064546624563,0.121980074022179,0.902914799041781,0.974316947921308,"not sig."
"DDB_G0267854",888.507261458185,0.116126048463858,0.0989236889484716,1.20874780757384,0.22675974862054,0.609482884091937,"not sig."
"DDB_G0267856",10.5327557557707,0.112436879352013,0.109396886829729,0.861257117753363,0.3890964479596,0.739668447631791,"not sig."
"DDB_G0267858",123.010471349552,-0.375171996415053,0.124829790706644,-2.4389971973467,0.0147280824823086,0.203008704485875,"not sig."
"DDB_G0267866",859.148060506533,-0.210682105447369,0.109233746629411,-2.05691424591468,0.039694475397084,0.305861113541271,"not sig."
"DDB_G0267870",118.715314666482,0.0738958190018929,0.124394774276928,0.689720612794908,0.490369900646244,0.804466905764647,"not sig."
"DDB_G0267872",68.7251044268385,-0.0257355756148722,0.126831318525305,-0.296886818750145,0.766552919832406,0.928603299559447,"not sig."
"DDB_G0267874",45.7446992611143,0.00542550438529043,0.125953995440557,-0.10568103201484,0.915835430321806,0.977908260659118,"not sig."
"DDB_G0267880",53.6306795473396,0.0547312423356136,0.126222927127769,-0.0562581719020789,0.955136140018498,0.988573173839541,"not sig."
"DDB_G0267882",1565.07623776069,-0.0677149728496625,0.0904309016756637,-0.886701042833993,0.375239876763782,0.729384800951038,"not sig."
"DDB_G0267884",33.4741329778211,0.0300488317693151,0.127212139627008,0.325102247928318,0.745103687691632,0.919949725027047,"not sig."
"DDB_G0267886",72.5511091764569,0.233472227719091,0.122471828032086,1.70427379164551,0.0883299488870862,0.431078216833584,"not sig."
"DDB_G0267890",180.311494573767,0.102667264634034,0.110072961198701,1.04611917173793,0.295506014745376,0.672241170984741,"not sig."
"DDB_G0267892",34.1414432711216,-0.0646319594405923,0.125269838284218,-0.0363520535405611,0.971001644618588,0.99204875815763,"not sig."
"DDB_G0267894",401.856167977513,-0.0835442336828753,0.123147896089932,0.00189117476043193,0.998491061756335,0.998980758206436,"not sig."
"DDB_G0267904",657.269459797273,0.0506035561350858,0.0831951443758578,0.60076996435721,0.547993211928583,0.835825677066391,"not sig."
"DDB_G0267906",86.5106132761899,0.0305556293118191,0.121642407529202,0.662496776796126,0.50765289983303,0.81402036426777,"not sig."
"DDB_G0267908",69.0336390105206,-0.121656736650224,0.104964891128593,-1.58958032512223,0.111929434853323,0.465324692223212,"not sig."
"DDB_G0267910",7.86215227126582,-0.0428257899665067,0.100164022779999,-0.254941615078289,0.79876819377496,0.940812422229168,"not sig."
"DDB_G0267914",27.4397794933203,-0.192215807792553,0.122390265049364,-0.623987724684993,0.532635646690696,0.828282105436678,"not sig."
"DDB_G0267916",68.3987182396098,0.0882753793684183,0.127065737732377,0.308616194541981,0.757613500373913,0.925190985191729,"not sig."
"DDB_G0267918",87.8462248836604,-0.219776659153437,0.125710442263454,-1.97192416039943,0.0486182647632696,0.333926671115087,"not sig."
"DDB_G0267924",1111.19793158364,-0.0715757068594934,0.0985818117338425,-0.575644023019796,0.564855818506905,0.842328852159419,"not sig."
"DDB_G0267928",137.231893419732,-0.156872792872618,0.125375154538206,-1.16419747229791,0.244343994379001,0.629445972585394,"not sig."
"DDB_G0267930",7.88345852781649,0.0426802461997948,0.0815417952301148,0.731628625027655,0.46439527168484,0.788552231008601,"not sig."
"DDB_G0267932",35.5464350090733,-0.323255876173061,0.124964831955277,-3.35364882943522,0.000797535105001305,0.0396822344927479,"FDR 0.05"
"DDB_G0267938",34.1561433523069,0.118880093085105,0.125433294887607,0.841703602369221,0.399953881345828,0.747521915237891,"not sig."
"DDB_G0267942",132.050848998328,-0.0350665404538834,0.117628752401243,0.220465336535714,0.825508765674321,0.950262807971022,"not sig."
"DDB_G0267948",1049.50881327268,-0.0112254461202822,0.11029550341096,-0.0518535128637748,0.95864541576918,0.989332053444605,"not sig."
"DDB_G0267950",584.402982531316,-0.00101673111012591,0.0977589787904458,0.157022278509799,0.875227290185241,0.96362364501308,"not sig."
"DDB_G0267952",84.735594876788,-0.312192171662228,0.12525642816458,-2.60664944757733,0.00914329140780518,0.161143105588964,"not sig."
"DDB_G0267954",13.6735129390348,-0.0750729334057924,0.109490509614869,-0.343019137972383,0.731584062644753,0.914060013961289,"not sig."
"DDB_G0267956",2201.26804408558,-0.0903374232359445,0.112634087827823,-0.957101966737553,0.338515791033258,0.703985388371134,"not sig."
