"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig"
"DDB_G0289947",499.552192762378,-0.0917122876588435,0.102178592350015,-1.0837559139645,0.278473036969692,0.507403984005212,"not sig."
"DDB_G0289949",109.976386231818,0.154968722119276,0.142760129283329,1.41936083174837,0.155793845451796,0.353016810937997,"not sig."
"DDB_G0289953",26.2477976980431,-0.652510628874027,0.162990384802233,-4.17199365465386,3.01946047654491e-05,0.00100548033868946,"FDR 0.05"
"DDB_G0289955",3210.8074940712,0.0801534757080825,0.0942306706601003,0.964190114150379,0.334950619784165,0.560979459168571,"not sig."
"DDB_G0289957",21.3483620770296,-0.209495643531901,0.167902176003997,-1.41960446242583,0.155722865560283,0.352952043503771,"not sig."
"DDB_G0289961",168.041195696925,0.387241508825264,0.142822328803358,2.4977183074614,0.0124995475372769,0.0659852461939316,"FDR 0.1"
"DDB_G0289963",238.298676014871,-0.0440788175462771,0.100852727536721,-0.424599439419862,0.671128701738451,0.822011481567695,"not sig."
"DDB_G0289967",146.060064088461,-0.0520997476831715,0.127588280591358,-0.292933265982103,0.769573161032538,0.878833548092713,"not sig."
"DDB_G0289971",262.665690277588,0.309019849292913,0.126469230930986,2.26364252518446,0.0235961101094535,0.101939603871925,"not sig."
"DDB_G0289975",6.97115043145542,0.317357182065221,0.157873291426697,0.92185636046348,0.35660350457425,0.582166380101203,"not sig."
"DDB_G0289979",472.174204690332,0.374523984082203,0.11498509295212,3.12497230044004,0.00177821803589883,0.0178437632486189,"FDR 0.05"
"DDB_G0289985",498.833838226397,-0.0105525357558712,0.105296206342092,-0.159486743669628,0.873285401660861,0.934943865538311,"not sig."
"DDB_G0289987",6491.78061989716,-0.267449535788468,0.0832948672314057,-3.34782788037791,0.000814475786535889,0.0106444441489973,"FDR 0.05"
"DDB_G0289991",117.033343858863,-0.107897744158879,0.137954906034615,-0.976974720446103,0.328581667673746,0.55485912040733,"not sig."
"DDB_G0289993",104.062019732549,0.234456987777793,0.127409486655172,1.82263602168543,0.0683585361192871,0.207996807523116,"not sig."
"DDB_G0289995",287.987370803252,-0.0374207144168391,0.103052251135751,-0.650116871987246,0.515616731636304,0.720527532999376,"not sig."
"DDB_G0289999",32.3867886686613,0.208379971141278,0.168186456786912,0.691786279866034,0.489071554052906,0.699129164281272,"not sig."
"DDB_G0290001",129.820273487238,0.040970154914941,0.150233419120821,-0.346251364224738,0.729153816180966,0.854883200054283,"not sig."
"DDB_G0290005",34.1807691533248,0.125093674143316,0.164883349466608,0.340658301049323,0.733360833822042,0.857475974939395,"not sig."
"DDB_G0290007",28.3669009387879,0.302637531707458,0.163002841065558,1.79276131363652,0.0730110978385908,0.217933807639393,"not sig."
"DDB_G0290009",66.250026572844,-0.142943435151348,0.168651648389524,-1.04947269824899,0.293960614377531,0.520242796490848,"not sig."
"DDB_G0290011",1044.01545758134,0.0866090637017667,0.122137858906879,0.592342015117327,0.55362158648697,0.748927479282423,"not sig."
"DDB_G0290015",368.525388756787,-0.0726225710179369,0.111688644985186,-0.684639356603623,0.493571525432499,0.703077516515905,"not sig."
"DDB_G0290017",20.5949133672328,0.239536161778174,0.16887900511648,0.567758514574411,0.57019895283632,0.760050663730669,"not sig."
"DDB_G0290019",61.9608748893184,-0.152593695630146,0.142355367025721,-1.19276843874776,0.232960073896084,0.454616177961767,"not sig."
"DDB_G0290023",52.6812991046933,-0.154870869160841,0.153452244960405,-0.397889172365161,0.690711881732124,0.833238141634536,"not sig."
"DDB_G0290025",180.857253971546,0.152270349044422,0.140513964787916,0.75292472674141,0.451495148400934,0.667305636831743,"not sig."
"DDB_G0290027",48.2987152695725,-0.230514794542048,0.164414326320906,-0.895641215806313,0.370444415463249,0.595817186771937,"not sig."
"DDB_G0290029",5061.37981019928,-0.331683803474306,0.102046698028362,-3.10470859146898,0.00190466574484349,0.0185377515361192,"FDR 0.05"
"DDB_G0290031",13039.3748559916,-0.282098810441901,0.0954255168003404,-2.90497918101561,0.00367277528996097,0.0286827901397046,"FDR 0.05"
"DDB_G0290033",225.324792126795,-0.109337547570375,0.143778565961661,-1.07380166027408,0.28291158567165,0.510926974021533,"not sig."
"DDB_G0290035",262.00171526762,-0.0626944549007241,0.145439029078348,-0.658240291768108,0.510383738128549,0.716024994581172,"not sig."
